Name;ProgrammingLanguage;qualifiedName;location;Lines;CommentLines;BlankLines;PreprocessorLines;CodeLines;InactiveLines;ExecutableCodeLines;DeclarativeCodeLines;ExecutionStatements;DeclarationStatements;RatioComment/Code;Units;containedClasses;containedFunctions;usesSourceFiles;usedbySourceFiles;
ProcessGroupMPI.cpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.ProcessGroupMPI;pytorch-master/pytorch-master/torch/lib/c10d/ProcessGroupMPI.cpp; 685;  34; 96;19;  541; 6;288;178;226;160;0.06;35;[];['checkSameSizeAndType', 'checkSingleTensor', 'checkSingleTensorHelper', 'cudaAwareMpiCheck', 'initMPIOnce', 'mpiExit', 'abort', 'AsyncWork', 'isCompleted', 'isSuccess', 'populateException', 'sourceRank', 'wait', '~AsyncWork', 'abort', 'allgather', 'allgather_base', 'allgather_coalesced', 'allreduce', 'allreduce_coalesced', 'barrier', 'broadcast', 'createProcessGroupMPI', 'destroy', 'enqueue', 'gather', 'ProcessGroupMPI', 'recv', 'recvAnysource', 'reduce', 'reduce_scatter', 'runLoop', 'scatter', 'send', '~ProcessGroupMPI', 'Variables', 'mpiThreadSupport_', 'onceFlagInitMPI', 'pgGlobalMutex_'];[];[];
ProcessGroupMPI.hpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.ProcessGroupMPI;pytorch-master/pytorch-master/torch/lib/c10d/ProcessGroupMPI.hpp; 209;  38; 43;12;  117; 0;22;101;5;59;0.32;1;['ProcessGroupMPI', 'AsyncWork', 'WorkMPI'];['createProcessGroupMPI', 'initMPIOnce', 'mpiExit', 'abort', 'allgather', 'allgather_base', 'allgather_coalesced', 'allreduce', 'allreduce_coalesced', 'abort', 'AsyncWork', 'isCompleted', 'isSuccess', 'populateException', 'sourceRank', 'wait', '~AsyncWork', 'barrier', 'broadcast', 'destroy', 'enqueue', 'gather', 'ProcessGroupMPI', 'recv', 'recvAnysource', 'reduce', 'reduce_scatter', 'runLoop', 'scatter', 'send', '~ProcessGroupMPI', 'operator=', 'WorkEntry', 'WorkEntry'];[];[];
ProcessGroupNCCL.hpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.ProcessGroupNCCL;pytorch-master/pytorch-master/torch/lib/c10d/ProcessGroupNCCL.hpp; 382;  157; 70;9;  147; 0;20;138;0;71;1.07;2;['ProcessGroupNCCL', 'WorkNCCL'];['checkForNCCLErrorsInternal', 'allgather', 'allgather_base', 'allgather_coalesced', 'allreduce', 'allreduce_coalesced', 'barrier', 'broadcast', 'broadcastUniqueNCCLID', 'checkForNCCLErrors', 'collective', 'collective', 'gather', 'initWork', 'ncclCommCounter_', 'ncclCommWatchdog', 'ncclCommWatchdogInternal', 'ProcessGroupNCCL', 'ProcessGroupNCCL', 'recv', 'recvAnysource', 'reduce', 'reduce_scatter', 'scatter', 'send', 'abort', 'checkAndSetException', 'checkAndThrowException', 'checkForNCCLErrors', 'finishedGPUExecution', 'finishedGPUExecutionInternal', 'isCompleted', 'isSuccess', 'synchronize', 'wait', 'WorkNCCL', '~WorkNCCL', '~ProcessGroupNCCL'];[];[];
ProcessGroupRoundRobin.cpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.ProcessGroupRoundRobin;pytorch-master/pytorch-master/torch/lib/c10d/ProcessGroupRoundRobin.cpp; 121;  13; 19;1;  101; 0;25;60;26;20;0.13;17;[];['allgather', 'allgather_base', 'allgather_coalesced', 'allreduce', 'allreduce_coalesced', 'barrier', 'broadcast', 'gather', 'next', 'ProcessGroupRoundRobin', 'recv', 'recvAnysource', 'reduce', 'reduce_scatter', 'scatter', 'send', '~ProcessGroupRoundRobin'];[];[];
ProcessGroupRoundRobin.hpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.ProcessGroupRoundRobin;pytorch-master/pytorch-master/torch/lib/c10d/ProcessGroupRoundRobin.hpp; 100;  12; 22;3;  64; 0;12;61;0;21;0.19;0;['final'];['allgather', 'allgather_base', 'allgather_coalesced', 'allreduce', 'allreduce_coalesced', 'barrier', 'broadcast', 'gather', 'next', 'ProcessGroupRoundRobin', 'recv', 'recvAnysource', 'reduce', 'reduce_scatter', 'scatter', 'send', '~ProcessGroupRoundRobin'];[];[];
Store.hpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.Store;pytorch-master/pytorch-master/torch/lib/c10d/Store.hpp; 47;  1; 15;6;  26; 0;10;20;0;15;0.04;2;['Store'];['add', 'check', 'get', 'setTimeout', 'Store', 'Store', 'wait', 'wait', '~Store', 'zero'];[];[];
TCPStore.cpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.TCPStore;pytorch-master/pytorch-master/torch/lib/c10d/TCPStore.cpp; 430;  48; 48;5;  332; 0;199;103;169;84;0.14;26;['CheckResponseType', 'QueryType', 'WaitResponseType'];['add', 'addHelper_', 'check', 'get', 'getHelper_', 'getPort', 'set', 'TCPStore', 'wait', 'wait', 'waitForWorkers', 'waitHelper_', '~TCPStore', 'addHandler', 'checkHandler', 'checkKeys', 'getHandler', 'join', 'query', 'run', 'setHandler', 'stop', 'TCPStoreDaemon', 'waitHandler', 'wakeupWaitingClients', '~TCPStoreDaemon'];[];[];
TCPStore.hpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.TCPStore;pytorch-master/pytorch-master/torch/lib/c10d/TCPStore.hpp; 100;  6; 27;6;  62; 0;7;55;0;46;0.10;1;['TCPStore', 'TCPStoreDaemon'];['add', 'addHelper_', 'check', 'get', 'getHelper_', 'getPort', 'TCPStore', 'wait', 'wait', 'waitForWorkers', 'waitHelper_', '~TCPStore', 'addHandler', 'checkHandler', 'checkKeys', 'controlPipeFd_', 'getHandler', 'join', 'query', 'run', 'setHandler', 'stop', 'TCPStoreDaemon', 'waitHandler', 'wakeupWaitingClients', '~TCPStoreDaemon'];[];[];
FileStoreTest.cpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.test.FileStoreTest;pytorch-master/pytorch-master/torch/lib/c10d/test/FileStoreTest.cpp; 91;  6; 13;6;  66; 0;40;21;29;34;0.09;3;[];['main', 'testHelper', 'tmppath'];[];[];
HashStoreTest.cpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.test.HashStoreTest;pytorch-master/pytorch-master/torch/lib/c10d/test/HashStoreTest.cpp; 62;  4; 7;6;  46; 0;19;16;13;48;0.09;2;[];['main', 'testHelper'];[];[];
ProcessGroupGlooAsyncTest.cpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.test.ProcessGroupGlooAsyncTest;pytorch-master/pytorch-master/torch/lib/c10d/test/ProcessGroupGlooAsyncTest.cpp; 261;  22; 41;6;  192; 0;92;82;101;72;0.11;15;['AsyncAllreduceTest', 'AsyncBroadcastTest', 'AsyncInputIsOutputTest', 'AsyncTest'];['initialize', 'main', 'runAsyncAllreduceTest', 'runAsyncBroadcastTest', 'AsyncAllreduceTest', 'run', 'AsyncBroadcastTest', 'run', 'AsyncInputIsOutputTest', 'getTensors', 'wait', 'AsyncTest', 'AsyncTest', 'getProcessGroup', 'start'];[];[];
ProcessGroupMPITest.cpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.test.ProcessGroupMPITest;pytorch-master/pytorch-master/torch/lib/c10d/test/ProcessGroupMPITest.cpp; 357;  28; 42;12;  259; 16;183;106;153;104;0.11;9;[];['main', 'testAllgather', 'testAllreduce', 'testBroadcast', 'testGather', 'testReduce', 'testScatter', 'testSendRecv', 'waitWork'];[];[];
ProcessGroupNCCLErrorsTest.cpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.test.ProcessGroupNCCLErrorsTest;pytorch-master/pytorch-master/torch/lib/c10d/test/ProcessGroupNCCLErrorsTest.cpp; 248;  9; 46;10;  180; 3;72;73;70;49;0.05;21;['ProcessGroupNCCLErrorsTest', 'ProcessGroupNCCLSimulateErrors', 'ProcessGroupNCCLTimedOutErrors', 'WorkNCCLSimulateErrors', 'WorkNCCLTimedoutErrors'];['TEST_F', 'TEST_F', 'TEST_F', 'SetUp', 'skipTest', 'TearDown', 'checkForNCCLErrors', 'getNCCLCommCacheSize', 'getWatchdogSleepInterval', 'initWork', 'ProcessGroupNCCLSimulateErrors', 'reset_error', 'simulate_error', 'initWork', 'ProcessGroupNCCLTimedOutErrors', 'reset_timedout_error', 'set_timedout_error', 'checkForNCCLErrors', 'WorkNCCLSimulateErrors', 'isCompleted', 'WorkNCCLTimedoutErrors'];[];[];
ProcessGroupNCCLTest.cpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.test.ProcessGroupNCCLTest;pytorch-master/pytorch-master/torch/lib/c10d/test/ProcessGroupNCCLTest.cpp; 445;  45; 68;8;  324; 0;178;165;164;161;0.14;24;['AllgatherNCCLTest', 'AllreduceNCCLTest', 'BroadcastNCCLTest', 'NCCLTest', 'NCCLTestBase', 'ReduceNCCLTest'];['main', 'numDevices', 'testAllgather', 'testAllreduce', 'testBroadcast', 'testReduce', 'testReduceScatter', 'AllgatherNCCLTest', 'run', 'AllreduceNCCLTest', 'run', 'BroadcastNCCLTest', 'run', 'getTensors', 'NCCLTest', 'wait', 'getProcessGroup', 'initialize', 'NCCLTestBase', 'NCCLTestBase', 'ReduceNCCLTest', 'run', 'ReduceScatterNCCLTest', 'run'];[];[];
TCPStoreTest.cpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.test.TCPStoreTest;pytorch-master/pytorch-master/torch/lib/c10d/test/TCPStoreTest.cpp; 118;  13; 20;7;  79; 0;30;41;8;105;0.16;3;[];['TEST', 'TEST', 'testHelper'];[];[];
TestUtils.hpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.test.TestUtils;pytorch-master/pytorch-master/torch/lib/c10d/test/TestUtils.hpp; 106;  6; 18;11;  73; 0;35;26;27;24;0.08;9;['Semaphore'];['isTSANEnabled', 'tmppath', 'Fork', 'isChild', '~Fork', 'post', 'wait', 'TemporaryFile', '~TemporaryFile'];[];[];
Types.hpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.Types;pytorch-master/pytorch-master/torch/lib/c10d/Types.hpp; 64;  4; 14;3;  47; 0;19;30;0;30;0.09;0;['ReduceOp'];[];[];[];
Utils.hpp;C++;pytorch-master.pytorch-master.torch.lib.c10d.Utils;pytorch-master/pytorch-master/torch/lib/c10d/Utils.hpp; 540;  31; 67;33;  408; 3;174;194;148;145;0.08;41;['ResourceGuard'];['assertCPU', 'assertDense', 'assertLayoutMatch', 'assertLayoutMatch', 'assertNonEmpty', 'assertRootRank', 'assertRootTensor', 'assertSameDevice', 'assertSameSizeAndType', 'assertSameSizes', 'assertSameType', 'assertSingleElement', 'assertSingleElementInput', 'assertSingleElementOutput', 'assertSizesMatch', 'assertTypeAndSizesMatch', 'assertTypeAndSizesMatch', 'assertTypeAndSizesMatch', 'assertTypeMatch', 'assertTypeMatch', 'fmap', 'toString', 'toString', 'flattenDenseTensors', 'getDataPointer', 'getDataPointers', 'getDevices', 'newLikeFlat', 'newLikeFlat', 'sizes', 'sizes', 'accept', 'connect', 'listen', 'recvBytes', 'recvString', 'recvValue', 'recvVector', 'sendBytes', 'sendString', 'sendValue', 'sendVector', 'sockaddrToString', 'data_ptr', 'release', 'ResourceGuard', '~ResourceGuard', 'system_category', 'system_error', 'data', 'device', 'end', 'equals', 'insert', 'options', 'size', 'sizes', 'storage', 'toString', 'type_equal'];[];[];
alloc_info.h;C++;pytorch-master.pytorch-master.torch.lib.libshm.alloc_info;pytorch-master/pytorch-master/torch/lib/libshm/alloc_info.h; 9;  0; 2;2;  5; 0;0;4;0;4;0.00;0;[];[];[];[];
core.cpp;C++;pytorch-master.pytorch-master.torch.lib.libshm.core;pytorch-master/pytorch-master/torch/lib/libshm/core.cpp; 126;  3; 16;7;  102; 0;63;32;88;30;0.03;11;[];['deleteTHManagedMapAllocator', 'get_alloc_info', 'get_manager_socket', 'libshm_init', 'manager', 'start_manager', 'fromDataPtr', 'makeDataPtr', 'close', 'THManagedMapAllocator', 'THManagedMapAllocatorInit'];[];[];
libshm.h;C++;pytorch-master.pytorch-master.torch.lib.libshm.libshm;pytorch-master/pytorch-master/torch/lib/libshm/libshm.h; 33;  4; 10;4;  15; 0;2;11;2;11;0.27;2;['THManagedMapAllocator', 'THManagedMapAllocatorInit'];['libshm_init', 'fromDataPtr', 'makeDataPtr', 'close', 'manager_handle', 'THManagedMapAllocator', '~THManagedMapAllocator', 'THManagedMapAllocatorInit'];[];[];
manager.cpp;C++;pytorch-master.pytorch-master.torch.lib.libshm.manager;pytorch-master/pytorch-master/torch/lib/libshm/manager.cpp; 168;  9; 24;21;  117; 4;83;33;66;31;0.08;7;[];['free_used_object', 'main', 'object_exists', 'print_init_message', 'register_fd', 'unregister_fd', 'ClientSession'];[];[];
socket.h;C++;pytorch-master.pytorch-master.torch.lib.libshm.socket;pytorch-master/pytorch-master/torch/lib/libshm/socket.h; 154;  0; 24;13;  117; 0;60;44;93;42;0.00;17;['ClientSocket', 'ManagerServerSocket', 'ManagerSocket', 'Socket'];['ClientSocket', 'register_allocation', 'register_deallocation', 'accept', 'ManagerServerSocket', '~ManagerServerSocket', 'confirm', 'ManagerSocket', 'receive', 'address_length', 'prepare_address', 'recv', 'send', 'Socket', 'Socket', 'Socket', 'Socket', '~Socket'];[];[];
libshm.h;C++;pytorch-master.pytorch-master.torch.lib.libshm_windows.libshm;pytorch-master/pytorch-master/torch/lib/libshm_windows/libshm.h; 26;  0; 8;9;  9; 1;1;7;1;6;0.00;2;['THManagedMapAllocator'];['libshm_init', 'fromDataPtr', 'makeDataPtr', 'manager_handle', 'THManagedMapAllocator'];[];[];
script.h;C++;pytorch-master.pytorch-master.torch.script;pytorch-master/pytorch-master/torch/script.h; 12;  0; 2;10;  0; 0;0;0;0;0;0.00;0;;[];[];[];[];
pytorch_jni_common.cpp;C++;pytorch-master.pytorch-master.android.pytorch_android.src.main.cpp.pytorch_jni_common;pytorch-master/pytorch-master/android/pytorch_android/src/main/cpp/pytorch_jni_common.cpp; 623;  6; 41;19;  533; 27;383;314;111;397;0.01;22;['TensorHybrid'];['newAtTensor', 'once', '_s', '_s', 'common_registerNatives', 'dict', 'dict', 'list', 'list', 'list', 'list', 'list', 'put', 'shapeVec', 'init', 'initHybrid', 'newAtTensorFromJTensor', 'newJTensorFromAtTensor', 'JIValueToAtIValue', 'newJIValueFromAtIValue', 'tensor', 'TensorHybrid', 'Variables', 'is_initialized_'];[];[];
pytorch_vision_jni.cpp;C++;pytorch-master.pytorch-master.android.pytorch_android_torchvision.src.main.cpp.pytorch_vision_jni;pytorch-master/pytorch-master/android/pytorch_android_torchvision/src/main/cpp/pytorch_vision_jni.cpp; 144;  1; 18;5;  121; 0;76;67;39;70;0.01;1;[];['imageYUV420CenterCropToFloatBuffer'];[];[];
autocast_mode.cpp;C++;pytorch-master.pytorch-master.aten.src.ATen.autocast_mode;pytorch-master/pytorch-master/aten/src/ATen/autocast_mode.cpp; 506;  147; 46;29;  294; 5;187;178;67;72;0.50;24;['CastPolicy'];['call', 'call', 'call', 'call', 'call', 'cached_cast', 'clear_cache', 'decrement_nesting', 'increment_nesting', 'is_eligible', 'is_enabled', 'prioritize', 'prioritize', 'prioritize', 'promote_type', 'promote_type', 'set_enabled', 'binary_cross_entropy_banned', 'cached_cast', 'cached_cast', 'firstarg_is_eligible', 'set_opt_dtype', 'set_opt_dtype', 'type_from_firstarg'];[];[];
Backtrace.h;C++;pytorch-master.pytorch-master.aten.src.ATen.Backtrace;pytorch-master/pytorch-master/aten/src/ATen/Backtrace.h; 2;  0; 0;2;  0; 0;0;0;0;0;0.00;0;[];[];[];[];
Array.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.Array;pytorch-master/pytorch-master/aten/src/ATen/core/Array.h; 38;  3; 7;5;  20; 3;7;13;5;13;0.15;3;[];['Array', 'Array', 'operator=', 'operator[]', 'operator[]', 'T'];[];[];
BackendSelectFallbackKernel.cpp;C++;pytorch-master.pytorch-master.aten.src.ATen.core.BackendSelectFallbackKernel;pytorch-master/pytorch-master/aten/src/ATen/core/BackendSelectFallbackKernel.cpp; 14;  0; 4;1;  9; 0;4;6;3;5;0.00;0;[];[];[];[];
boxing.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.boxing.boxing;pytorch-master/pytorch-master/aten/src/ATen/core/boxing/boxing.h; 71;  11; 15;4;  41; 0;0;0;0;0;0.27;0;[];[];[];[];
kernel_functor.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.boxing.kernel_functor;pytorch-master/pytorch-master/aten/src/ATen/core/boxing/kernel_functor.h; 318;  38; 49;3;  230; 0;0;0;0;0;0.17;0;[];[];[];[];
kernel_lambda_test.cpp;C++;pytorch-master.pytorch-master.aten.src.ATen.core.boxing.kernel_lambda_test;pytorch-master/pytorch-master/aten/src/ATen/core/boxing/kernel_lambda_test.cpp; 754;  30; 139;5;  580; 0;384;320;203;264;0.05;40;[];['expectCallsConcatUnboxed', 'expectCallsDecrement', 'expectCallsIncrement', 'my_kernel', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST'];[];[];
KernelFunction_impl.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.boxing.KernelFunction_impl;pytorch-master/pytorch-master/aten/src/ATen/core/boxing/KernelFunction_impl.h; 190;  19; 34;1;  146; 0;0;0;0;0;0.13;0;[];[];[];[];
custom_class.cpp;C++;pytorch-master.pytorch-master.aten.src.ATen.core.custom_class;pytorch-master/pytorch-master/aten/src/ATen/core/custom_class.cpp; 44;  2; 10;4;  29; 0;11;11;11;14;0.07;5;[];['registerCustomClassMethod', 'customClasses', 'getCustomClass', 'isCustomClass', 'registerCustomClass'];[];[];
DeprecatedTypePropertiesRegistry.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.DeprecatedTypePropertiesRegistry;pytorch-master/pytorch-master/aten/src/ATen/core/DeprecatedTypePropertiesRegistry.h; 31;  3; 10;3;  16; 0;0;0;0;0;0.19;0;[];[];[];[];
Dimname.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.Dimname;pytorch-master/pytorch-master/aten/src/ATen/core/Dimname.h; 48;  1; 14;5;  29; 0;0;0;0;0;0.03;0;[];[];[];[];
DispatchKeyExtractor.cpp;C++;pytorch-master.pytorch-master.aten.src.ATen.core.dispatch.DispatchKeyExtractor;pytorch-master/pytorch-master/aten/src/ATen/core/dispatch/DispatchKeyExtractor.cpp; 25;  1; 6;2;  17; 0;8;5;8;4;0.06;3;[];['checkInvariants', 'dumpState', 'setOperatorHasKernelForBackend'];[];[];
OperatorEntry.cpp;C++;pytorch-master.pytorch-master.aten.src.ATen.core.dispatch.OperatorEntry;pytorch-master/pytorch-master/aten/src/ATen/core/dispatch/OperatorEntry.cpp; 192;  11; 21;1;  159; 0;89;63;78;30;0.07;13;[];['checkSchema', 'listAllDispatchKeys', 'toString', 'checkInvariants', 'deregisterKernel_', 'deregisterSchema', 'dumpState', 'OperatorEntry', 'OperatorEntry', 'prepareForDeregistration', 'registerKernel', 'registerSchema', 'updateDispatchTable_'];[];[];
DistributionsHelper.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.DistributionsHelper;pytorch-master/pytorch-master/aten/src/ATen/core/DistributionsHelper.h; 278;  57; 42;17;  161; 3;63;82;54;76;0.35;14;[];['bernoulli_distribution', 'operator', 'cauchy_distribution', 'operator', 'exponential_distribution', 'operator', 'geometric_distribution', 'operator', 'lognormal_distribution', 'operator', 'normal_distribution', 'operator', 'operator', 'uniform_real_distribution'];[];[];
function_schema.cpp;C++;pytorch-master.pytorch-master.aten.src.ATen.core.function_schema;pytorch-master/pytorch-master/aten/src/ATen/core/function_schema.cpp; 9;  0; 3;1;  5; 0;1;3;1;2;0.00;1;[];['dump'];[];[];
Generator.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.Generator;pytorch-master/pytorch-master/aten/src/ATen/core/Generator.h; 98;  34; 18;14;  33; 0;9;17;9;13;1.03;10;[];['make_generator', 'clone', 'defined', 'Generator', 'Generator', 'Generator', 'get', 'operator!=', 'operator->', 'operator==', 'make_shared', 'runtime_error'];[];[];
interned_strings.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.interned_strings;pytorch-master/pytorch-master/aten/src/ATen/core/interned_strings.h; 426;  64; 31;272;  68; 11;0;0;0;0;0.94;0;[];[];[];[];
ivalue_inl.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.ivalue_inl;pytorch-master/pytorch-master/aten/src/ATen/core/ivalue_inl.h; 938;  105; 103;21;  718; 0;0;0;0;0;0.15;0;[];[];[];[];
LegacyTypeDispatch.cpp;C++;pytorch-master.pytorch-master.aten.src.ATen.core.LegacyTypeDispatch;pytorch-master/pytorch-master/aten/src/ATen/core/LegacyTypeDispatch.cpp; 12;  2; 3;1;  6; 0;1;4;1;3;0.33;1;[];['globalLegacyTypeDispatch'];[];[];
List_test.cpp;C++;pytorch-master.pytorch-master.aten.src.ATen.core.List_test;pytorch-master/pytorch-master/aten/src/ATen/core/List_test.cpp; 1084;  4; 200;2;  882; 0;601;177;564;178;0.00;135;[];['TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST', 'TEST'];[];[];
NamedTensor.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.NamedTensor;pytorch-master/pytorch-master/aten/src/ATen/core/NamedTensor.h; 123;  31; 27;4;  63; 0;0;0;0;0;0.49;0;[];[];[];[];
op_registration.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.op_registration.op_registration;pytorch-master/pytorch-master/aten/src/ATen/core/op_registration/op_registration.h; 918;  411; 90;11;  411; 1;0;0;0;0;1.00;0;[];[];[];[];
OpsAlreadyMovedToC10.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.OpsAlreadyMovedToC10;pytorch-master/pytorch-master/aten/src/ATen/core/OpsAlreadyMovedToC10.h; 14;  1; 5;2;  6; 0;0;0;0;0;0.17;0;[];[];[];[];
Range.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.Range;pytorch-master/pytorch-master/aten/src/ATen/core/Range.h; 25;  1; 8;3;  14; 0;2;11;2;8;0.07;3;[];['operator<<', 'operator/', 'Range', 'size'];[];[];
Scalar.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.Scalar;pytorch-master/pytorch-master/aten/src/ATen/core/Scalar.h; 1;  0; 0;1;  0; 0;0;0;0;0;0.00;0;[];[];[];[];
Tensor.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.Tensor;pytorch-master/pytorch-master/aten/src/ATen/core/Tensor.h; 12;  8; 1;3;  0; 0;0;0;0;0;0.00;0;[];[];[];[];
typeid.h;C++;pytorch-master.pytorch-master.aten.src.ATen.core.typeid;pytorch-master/pytorch-master/aten/src/ATen/core/typeid.h; 1;  0; 0;1;  0; 0;0;0;0;0;0.00;0;[];[];[];[];
VariableHooksInterface.cpp;C++;pytorch-master.pytorch-master.aten.src.ATen.core.VariableHooksInterface;pytorch-master/pytorch-master/aten/src/ATen/core/VariableHooksInterface.cpp; 17;  1; 4;1;  12; 0;4;7;2;6;0.08;2;[];['GetVariableHooks', 'SetVariableHooks'];[];[];
